12770, 196, 1
6305, 78, 0
4465, 59, 0
7496, 92, 0
6644, 84, 0
8123, 98, 0
6422, 88, 0
6130, 72, 0
5011, 61, 0
6707, 80, 0
5831, 71, 0
7048, 88, 0
5904, 70, 0
13769, 196, 1
13064, 196, 1
7738, 97, 0
6997, 88, 0
4858, 60, 0
6609, 85, 0
5656, 71, 0
7692, 92, 0
6790, 89, 0
7599, 101, 0
13667, 196, 1
7886, 91, 0
13115, 196, 1
5144, 62, 0
3648, 50, 0
6298, 78, 0
7660, 96, 0
4338, 56, 0
13157, 196, 1
6731, 84, 0
7706, 94, 0
13040, 196, 1
5623, 68, 0
5358, 66, 0
4667, 59, 0
6357, 81, 0
5387, 68, 0
7647, 103, 0
6810, 87, 0
7112, 91, 0
4597, 60, 0
6744, 86, 0
9087, 109, 0
7325, 90, 0
13211, 196, 1
6559, 80, 0
5985, 75, 0
5153, 65, 0
8570, 107, 0
8245, 106, 0
7078, 89, 0
4253, 56, 0
8785, 113, 0
7045, 89, 0
7706, 93, 0
6383, 76, 0
13201, 196, 1
5424, 69, 0
6917, 89, 0
7248, 90, 0
13414, 196, 1
4607, 58, 0
6913, 85, 0
6466, 79, 0
5384, 66, 0
13185, 196, 1
5230, 65, 0
7194, 94, 0
6238, 75, 0
5086, 67, 0
6324, 77, 0
4610, 61, 0
6158, 75, 0
6385, 78, 0
5261, 63, 0
7027, 90, 0
6585, 85, 0
13185, 196, 1
6423, 80, 0
13516, 196, 1
6095, 73, 0
5267, 67, 0
5474, 69, 0
7849, 95, 0
5010, 61, 0
13790, 196, 1
5736, 74, 0
6125, 73, 0
5210, 66, 0
6889, 90, 0
7812, 94, 0
9594, 117, 0
6748, 87, 0
12743, 196, 1
6803, 83, 0
7660, 96, 0
4914, 60, 0
6977, 94, 0
5762, 76, 0
6445, 82, 0
7437, 98, 0
7278, 89, 0
13199, 196, 1
13504, 196, 1
8613, 105, 0
6184, 77, 0
6183, 79, 0
7169, 89, 0
8047, 101, 0
6106, 79, 0
5787, 70, 0
5648, 69, 0
6457, 79, 0
4099, 55, 0
5182, 64, 0
4789, 58, 0
7240, 91, 0
4865, 62, 0
6550, 81, 0
6767, 83, 0
7038, 89, 0
7451, 91, 0
9026, 115, 0
5918, 74, 0
7676, 103, 0
4626, 58, 0
6357, 79, 0
6180, 78, 0
4254, 54, 0
12770, 196, 1
8066, 102, 0
13157, 196, 1
8475, 106, 0
5572, 69, 0
6660, 81, 0
5165, 64, 0
5638, 71, 0
13722, 196, 1
6745, 85, 0
4885, 62, 0
12873, 196, 1
13209, 196, 1
5977, 75, 0
6973, 90, 0
7526, 99, 0
6233, 83, 0
5269, 64, 0
5173, 64, 0
5359, 67, 0
6518, 83, 0
5180, 66, 0
6377, 82, 0
8938, 110, 0
13356, 196, 1
7578, 98, 0
5317, 68, 0
13332, 196, 1
8885, 113, 0
9350, 116, 0
5236, 72, 0
7149, 91, 0
6509, 82, 0
12882, 196, 1
6416, 77, 0
4157, 56, 0
6735, 83, 0
4721, 59, 0
8512, 104, 0
7715, 97, 0
5806, 77, 0
7120, 93, 0
7499, 91, 0
5613, 73, 0
8593, 102, 0
6299, 78, 0
6013, 72, 0
5902, 75, 0
7551, 97, 0
6974, 91, 0
6226, 79, 0
5799, 72, 0
7050, 92, 0
4244, 55, 0
5985, 79, 0
5413, 67, 0
13187, 196, 1
3843, 52, 0
5245, 64, 0
4097, 52, 0
6802, 86, 0
5835, 74, 0
6722, 81, 0
7074, 89, 0
7849, 101, 0
4618, 61, 0
4302, 55, 0
8053, 105, 0
5908, 70, 0
7513, 92, 0
4964, 63, 0
8234, 107, 0
7060, 92, 0
6360, 80, 0
4650, 60, 0
13202, 196, 1
5713, 69, 0
6550, 80, 0
9030, 111, 0
4261, 56, 0
8729, 117, 0
9673, 115, 0
5660, 68, 0
12974, 196, 1
5317, 68, 0
4449, 56, 0
6523, 83, 0
5999, 75, 0
12694, 196, 1
4710, 59, 0
6928, 86, 0
13372, 196, 1
7160, 86, 0
4677, 61, 0
13670, 196, 1
5920, 77, 0
13619, 196, 1
6870, 91, 0
6637, 75, 0
5810, 76, 0
6725, 87, 0
7834, 92, 0
8917, 108, 0
13416, 196, 1
12620, 196, 1
5912, 71, 0
5981, 75, 0
8048, 93, 0
5788, 69, 0
7413, 98, 0
5286, 64, 0
4481, 59, 0
7110, 89, 0
4408, 58, 0
5819, 73, 0
7983, 99, 0
6623, 84, 0
7348, 88, 0
