1973, 36, 0
2811, 50, 0
1859, 33, 0
4959, 100, 1
5020, 100, 1
654, 10, 0
2129, 35, 0
2427, 46, 0
2367, 42, 0
3458, 61, 0
5078, 100, 1
2524, 46, 0
1694, 33, 0
545, 9, 0
983, 18, 0
1591, 27, 0
1242, 22, 0
1696, 31, 0
3246, 58, 0
2335, 40, 0
2287, 42, 0
2962, 53, 0
2795, 48, 0
2413, 42, 0
2759, 54, 0
1807, 35, 0
627, 12, 0
2506, 44, 0
1758, 33, 0
1558, 29, 0
4767, 100, 1
1303, 24, 0
1876, 34, 0
1963, 38, 0
2102, 39, 0
3112, 56, 0
1585, 30, 0
2507, 45, 0
2608, 47, 0
1983, 37, 0
2206, 41, 0
4677, 100, 1
1613, 33, 0
2299, 42, 0
2927, 53, 0
4843, 100, 1
5083, 100, 1
1701, 32, 0
1002, 19, 0
2507, 43, 0
2372, 44, 0
1092, 20, 0
1364, 26, 0
2009, 36, 0
2300, 42, 0
1565, 29, 0
1423, 24, 0
2042, 38, 0
1756, 34, 0
4898, 100, 1
1940, 39, 0
4890, 100, 1
1576, 31, 0
2386, 43, 0
2200, 39, 0
2317, 41, 0
2249, 41, 0
2446, 45, 0
2351, 44, 0
3140, 51, 0
1033, 20, 0
2730, 49, 0
2628, 51, 0
495, 9, 0
2035, 37, 0
1979, 35, 0
1499, 25, 0
1597, 28, 0
2378, 47, 0
3027, 59, 0
2621, 44, 0
1366, 24, 0
2041, 37, 0
1854, 32, 0
2864, 52, 0
1992, 35, 0
1856, 32, 0
4975, 100, 1
2157, 41, 0
1511, 31, 0
2428, 42, 0
1465, 26, 0
2625, 50, 0
1330, 26, 0
955, 20, 0
1083, 18, 0
2651, 47, 0
3125, 57, 0
3104, 56, 0
2054, 36, 0
2310, 43, 0
5118, 100, 1
1896, 36, 0
4960, 100, 1
2894, 55, 0
2276, 41, 0
1702, 31, 0
1856, 33, 0
2065, 40, 0
2121, 35, 0
229, 4, 0
2524, 46, 0
1913, 34, 0
5086, 100, 1
1488, 26, 0
1451, 27, 0
4764, 100, 1
4955, 100, 1
4835, 100, 1
756, 14, 0
2406, 43, 0
3074, 54, 0
3032, 52, 0
1638, 31, 0
3571, 65, 0
4860, 100, 1
1847, 33, 0
1689, 30, 0
1278, 25, 0
2154, 41, 0
3217, 58, 0
5309, 100, 1
2812, 50, 0
1340, 24, 0
1515, 27, 0
1038, 19, 0
2961, 52, 0
478, 8, 0
1606, 31, 0
2426, 43, 0
1800, 32, 0
2311, 41, 0
2981, 53, 0
5187, 100, 1
905, 16, 0
2286, 41, 0
2319, 43, 0
1146, 20, 0
4773, 100, 1
1907, 35, 0
1508, 26, 0
276, 7, 0
1395, 26, 0
1886, 35, 0
1223, 24, 0
4984, 100, 1
969, 21, 0
5197, 100, 1
910, 18, 0
3404, 60, 0
1270, 22, 0
1357, 24, 0
2743, 47, 0
3344, 58, 0
1481, 28, 0
1725, 32, 0
2629, 48, 0
2906, 48, 0
4915, 100, 1
589, 11, 0
2027, 36, 0
2919, 53, 0
1653, 30, 0
1792, 35, 0
3337, 59, 0
2460, 48, 0
2115, 38, 0
5112, 100, 1
1632, 27, 0
4865, 100, 1
4690, 100, 1
1005, 19, 0
576, 12, 0
2279, 41, 0
1460, 25, 0
1273, 25, 0
1641, 29, 0
1028, 18, 0
2038, 37, 0
1998, 39, 0
2293, 39, 0
5091, 100, 1
2294, 41, 0
2382, 44, 0
2689, 48, 0
5023, 100, 1
4788, 100, 1
1660, 32, 0
2251, 42, 0
4776, 100, 1
2932, 52, 0
2068, 37, 0
4549, 100, 1
1611, 30, 0
2189, 43, 0
4953, 100, 1
2463, 43, 0
1790, 37, 0
1491, 28, 0
2355, 43, 0
2740, 50, 0
4708, 100, 1
2604, 46, 0
561, 10, 0
1833, 33, 0
1208, 20, 0
1857, 34, 0
1670, 34, 0
545, 10, 0
4764, 100, 1
1597, 30, 0
2587, 49, 0
5014, 100, 1
1786, 35, 0
3398, 62, 0
2353, 45, 0
1820, 34, 0
4704, 100, 1
3263, 59, 0
2528, 44, 0
1331, 26, 0
2628, 47, 0
4805, 100, 1
2333, 45, 0
2932, 52, 0
5149, 100, 1
3153, 56, 0
2046, 36, 0
1807, 34, 0
2484, 43, 0
2408, 41, 0
1278, 22, 0
1432, 26, 0
3167, 55, 0
2412, 44, 0
3144, 54, 0
1131, 24, 0
1355, 27, 0
2191, 39, 0
1015, 18, 0
