4998, 100, 1
4783, 100, 1
4912, 100, 1
2399, 42, 0
2103, 38, 0
5207, 100, 1
5119, 100, 1
5215, 100, 1
4932, 100, 1
5156, 100, 1
5021, 100, 1
5136, 100, 1
4932, 100, 1
2651, 41, 0
5333, 100, 1
5180, 100, 1
2111, 38, 0
4969, 100, 1
2898, 52, 0
4907, 100, 1
5140, 100, 1
5334, 100, 1
5056, 100, 1
5137, 100, 1
5024, 100, 1
2233, 38, 0
5086, 100, 1
4865, 100, 1
5386, 100, 1
5076, 100, 1
1464, 25, 0
1935, 34, 0
5475, 100, 1
5011, 100, 1
5327, 100, 1
5108, 100, 1
1344, 25, 0
4925, 100, 1
4944, 100, 1
2511, 46, 0
5279, 100, 1
2742, 48, 0
4923, 100, 1
2417, 45, 0
5267, 100, 1
2999, 49, 0
2709, 47, 0
5364, 100, 1
5180, 100, 1
2651, 43, 0
4690, 100, 1
5318, 100, 1
5153, 100, 1
2970, 49, 0
5462, 100, 1
5392, 100, 1
2126, 38, 0
5001, 100, 1
5098, 100, 1
2496, 45, 0
2881, 49, 0
4802, 100, 1
5287, 100, 1
2655, 46, 0
2627, 44, 0
5135, 100, 1
2863, 50, 0
5279, 100, 1
5222, 100, 1
2578, 45, 0
2274, 41, 0
5210, 100, 1
2791, 51, 0
5185, 100, 1
5030, 100, 1
4982, 100, 1
5059, 100, 1
2101, 34, 0
1918, 30, 0
2563, 42, 0
5137, 100, 1
5425, 100, 1
2902, 47, 0
5173, 100, 1
2680, 43, 0
5321, 100, 1
1305, 21, 0
1062, 21, 0
5003, 100, 1
5205, 100, 1
5302, 100, 1
5280, 100, 1
5254, 100, 1
5245, 100, 1
1761, 31, 0
5417, 100, 1
2855, 48, 0
5223, 100, 1
5288, 100, 1
5122, 100, 1
4916, 100, 1
4938, 100, 1
5128, 100, 1
5023, 100, 1
1840, 32, 0
4928, 100, 1
5013, 100, 1
2496, 41, 0
5141, 100, 1
5422, 100, 1
4991, 100, 1
1944, 33, 0
1226, 22, 0
5211, 100, 1
5060, 100, 1
2238, 37, 0
2171, 33, 0
5343, 100, 1
2679, 46, 0
5118, 100, 1
5158, 100, 1
3346, 55, 0
3215, 55, 0
2230, 40, 0
2065, 34, 0
2704, 47, 0
5068, 100, 1
4904, 100, 1
4994, 100, 1
5494, 100, 1
2810, 50, 0
5275, 100, 1
5091, 100, 1
5152, 100, 1
3404, 59, 0
2132, 39, 0
2176, 35, 0
2433, 37, 0
5168, 100, 1
3128, 53, 0
2451, 42, 0
3032, 47, 0
1999, 36, 0
5306, 100, 1
5085, 100, 1
4898, 100, 1
2635, 44, 0
5327, 100, 1
4947, 100, 1
5277, 100, 1
2676, 46, 0
2220, 36, 0
2664, 44, 0
1812, 30, 0
5235, 100, 1
2351, 41, 0
4917, 100, 1
5264, 100, 1
3125, 53, 0
1574, 25, 0
5335, 100, 1
1792, 31, 0
2941, 51, 0
2866, 48, 0
5026, 100, 1
2601, 49, 0
2427, 43, 0
5076, 100, 1
2966, 49, 0
4924, 100, 1
5378, 100, 1
4974, 100, 1
2572, 45, 0
5220, 100, 1
1193, 20, 0
4950, 100, 1
5385, 100, 1
1322, 22, 0
4986, 100, 1
5011, 100, 1
4868, 100, 1
2357, 39, 0
4934, 100, 1
5487, 100, 1
1865, 32, 0
2176, 37, 0
5106, 100, 1
4973, 100, 1
2499, 42, 0
3109, 53, 0
4948, 100, 1
4847, 100, 1
1905, 35, 0
5022, 100, 1
2653, 40, 0
5194, 100, 1
2395, 42, 0
5395, 100, 1
5197, 100, 1
1270, 21, 0
5171, 100, 1
2607, 45, 0
2571, 47, 0
5359, 100, 1
2219, 41, 0
2615, 45, 0
2622, 49, 0
4927, 100, 1
5289, 100, 1
2158, 35, 0
5467, 100, 1
5516, 100, 1
1691, 30, 0
1397, 22, 0
1769, 28, 0
2701, 45, 0
5107, 100, 1
5082, 100, 1
5145, 100, 1
5171, 100, 1
3265, 58, 0
2688, 47, 0
5261, 100, 1
4825, 100, 1
1416, 23, 0
5004, 100, 1
5039, 100, 1
4862, 100, 1
5072, 100, 1
2195, 36, 0
5086, 100, 1
1468, 25, 0
4985, 100, 1
5096, 100, 1
3183, 50, 0
2554, 45, 0
3017, 53, 0
5110, 100, 1
5055, 100, 1
5188, 100, 1
5447, 100, 1
1954, 33, 0
4906, 100, 1
5275, 100, 1
2569, 46, 0
5035, 100, 1
2217, 35, 0
5358, 100, 1
3043, 51, 0
2900, 52, 0
