4146, 61, 0
8361, 144, 1
9227, 144, 1
4058, 53, 0
8428, 144, 1
5195, 71, 0
8924, 144, 1
8819, 144, 1
8492, 144, 1
8719, 144, 1
8580, 144, 1
8601, 144, 1
8512, 144, 1
8601, 144, 1
8804, 144, 1
8145, 144, 1
8792, 144, 1
9016, 144, 1
8293, 144, 1
8444, 144, 1
5443, 77, 0
8797, 144, 1
3957, 59, 0
8750, 144, 1
8857, 144, 1
8968, 144, 1
8577, 144, 1
9076, 144, 1
8710, 144, 1
8758, 144, 1
3294, 47, 0
9486, 144, 1
8587, 144, 1
8661, 144, 1
8343, 144, 1
8736, 144, 1
8635, 144, 1
8479, 144, 1
8280, 144, 1
8772, 144, 1
8643, 144, 1
8921, 144, 1
8714, 144, 1
8926, 144, 1
4303, 59, 0
7989, 144, 1
8851, 144, 1
8637, 144, 1
8848, 144, 1
8407, 144, 1
4735, 70, 0
3375, 49, 0
8401, 144, 1
8626, 144, 1
8717, 144, 1
8772, 144, 1
3680, 55, 0
4808, 70, 0
8820, 144, 1
8842, 144, 1
8692, 144, 1
4393, 59, 0
8408, 144, 1
8467, 144, 1
8455, 144, 1
8922, 144, 1
8554, 144, 1
9044, 144, 1
3651, 49, 0
8676, 144, 1
4836, 65, 0
4876, 68, 0
4987, 66, 0
8374, 144, 1
4386, 64, 0
4795, 66, 0
5226, 70, 0
8571, 144, 1
9139, 144, 1
8867, 144, 1
8527, 144, 1
3533, 49, 0
8816, 144, 1
3541, 46, 0
8097, 144, 1
8715, 144, 1
9022, 144, 1
8586, 144, 1
4877, 73, 0
5474, 74, 0
3246, 44, 0
4477, 63, 0
8845, 144, 1
8473, 144, 1
8558, 144, 1
8458, 144, 1
8627, 144, 1
8575, 144, 1
8675, 144, 1
8618, 144, 1
8433, 144, 1
5211, 71, 0
8715, 144, 1
3633, 52, 0
8129, 144, 1
8440, 144, 1
8323, 144, 1
8529, 144, 1
8608, 144, 1
4413, 63, 0
4796, 70, 0
8985, 144, 1
8361, 144, 1
8762, 144, 1
4075, 60, 0
4818, 69, 0
8540, 144, 1
4570, 59, 0
8873, 144, 1
4111, 64, 0
3645, 50, 0
9117, 144, 1
8574, 144, 1
8504, 144, 1
5335, 74, 0
8428, 144, 1
8707, 144, 1
8896, 144, 1
8665, 144, 1
8621, 144, 1
8363, 144, 1
8838, 144, 1
8496, 144, 1
8318, 144, 1
5491, 77, 0
9157, 144, 1
8779, 144, 1
8767, 144, 1
1786, 29, 0
8266, 144, 1
4270, 57, 0
8183, 144, 1
8304, 144, 1
9088, 144, 1
8580, 144, 1
8666, 144, 1
8717, 144, 1
8586, 144, 1
4209, 63, 0
3617, 51, 0
3442, 47, 0
5016, 69, 0
8705, 144, 1
9003, 144, 1
3411, 49, 0
8321, 144, 1
8546, 144, 1
8727, 144, 1
8612, 144, 1
4174, 60, 0
8762, 144, 1
5238, 74, 0
8606, 144, 1
3354, 45, 0
5353, 73, 0
8564, 144, 1
4214, 60, 0
9049, 144, 1
8551, 144, 1
8556, 144, 1
4395, 64, 0
4061, 52, 0
4446, 65, 0
8820, 144, 1
8846, 144, 1
9049, 144, 1
8676, 144, 1
8525, 144, 1
8382, 144, 1
3873, 56, 0
8596, 144, 1
9063, 144, 1
8390, 144, 1
3254, 46, 0
8414, 144, 1
8760, 144, 1
8486, 144, 1
4561, 64, 0
8619, 144, 1
8828, 144, 1
7925, 144, 1
5166, 78, 0
8638, 144, 1
8707, 144, 1
5085, 74, 0
8706, 144, 1
8528, 144, 1
3263, 47, 0
3207, 48, 0
3627, 52, 0
4501, 62, 0
3623, 50, 0
9274, 144, 1
8430, 144, 1
9209, 144, 1
8408, 144, 1
5285, 70, 0
8483, 144, 1
8814, 144, 1
8398, 144, 1
8084, 144, 1
8571, 144, 1
4404, 66, 0
8353, 144, 1
8470, 144, 1
8592, 144, 1
8881, 144, 1
8811, 144, 1
4603, 66, 0
8533, 144, 1
9045, 144, 1
8085, 144, 1
8478, 144, 1
4689, 63, 0
4138, 57, 0
3950, 53, 0
4567, 66, 0
8076, 144, 1
4535, 64, 0
8647, 144, 1
8400, 144, 1
8726, 144, 1
8607, 144, 1
8588, 144, 1
5239, 74, 0
3745, 51, 0
8580, 144, 1
5838, 76, 0
4908, 74, 0
4201, 59, 0
8707, 144, 1
8602, 144, 1
8258, 144, 1
4125, 59, 0
4666, 59, 0
8335, 144, 1
8919, 144, 1
8473, 144, 1
8899, 144, 1
3470, 53, 0
