932, 19, 0
721, 14, 0
723, 15, 0
1710, 32, 0
90, 2, 0
99, 2, 0
1185, 23, 0
717, 14, 0
970, 18, 0
176, 4, 0
1412, 27, 0
291, 6, 0
755, 14, 0
216, 4, 0
915, 18, 0
240, 6, 0
587, 12, 0
804, 17, 0
864, 17, 0
603, 11, 0
831, 17, 0
143, 3, 0
1157, 21, 0
433, 10, 0
218, 5, 0
670, 15, 0
218, 4, 0
1938, 37, 0
504, 8, 0
2292, 46, 0
919, 16, 0
1598, 30, 0
951, 20, 0
1422, 29, 0
118, 3, 0
650, 13, 0
665, 13, 0
2321, 48, 0
699, 14, 0
282, 6, 0
571, 11, 0
1254, 27, 0
2089, 40, 0
774, 17, 0
1020, 24, 0
1313, 26, 0
996, 21, 0
742, 14, 0
516, 10, 0
806, 15, 0
1560, 29, 0
1605, 30, 0
1956, 38, 0
1085, 22, 0
1031, 23, 0
852, 17, 0
1252, 25, 0
456, 10, 0
94, 2, 0
258, 7, 0
1165, 26, 0
1992, 41, 0
1292, 30, 0
801, 15, 0
737, 16, 0
1256, 23, 0
1052, 22, 0
323, 7, 0
514, 10, 0
79, 2, 0
647, 14, 0
1230, 24, 0
523, 10, 0
356, 7, 0
813, 16, 0
347, 7, 0
1262, 27, 0
639, 13, 0
1777, 34, 0
78, 2, 0
662, 15, 0
203, 4, 0
1727, 39, 0
651, 13, 0
317, 6, 0
1307, 26, 0
417, 8, 0
1120, 24, 0
257, 7, 0
995, 19, 0
262, 5, 0
497, 10, 0
1159, 23, 0
767, 15, 0
481, 10, 0
1416, 28, 0
1435, 29, 0
220, 5, 0
156, 3, 0
234, 5, 0
1305, 24, 0
628, 13, 0
2308, 46, 0
545, 11, 0
2036, 39, 0
1042, 21, 0
557, 11, 0
493, 11, 0
645, 12, 0
82, 2, 0
755, 13, 0
750, 13, 0
1036, 21, 0
722, 15, 0
803, 15, 0
1600, 33, 0
833, 15, 0
1194, 25, 0
287, 6, 0
130, 3, 0
1711, 32, 0
795, 17, 0
733, 17, 0
779, 14, 0
257, 6, 0
890, 20, 0
1412, 26, 0
438, 10, 0
1860, 36, 0
1463, 30, 0
1658, 33, 0
1032, 20, 0
379, 8, 0
363, 7, 0
732, 14, 0
777, 13, 0
1199, 26, 0
1088, 22, 0
1430, 30, 0
2193, 44, 0
1404, 28, 0
834, 16, 0
142, 3, 0
1272, 27, 0
783, 17, 0
831, 18, 0
257, 4, 0
518, 10, 0
2880, 53, 0
1616, 34, 0
1135, 22, 0
1612, 29, 0
1810, 34, 0
1261, 27, 0
1560, 33, 0
1411, 28, 0
582, 12, 0
1075, 23, 0
1316, 25, 0
902, 17, 0
620, 12, 0
896, 17, 0
1359, 29, 0
332, 7, 0
2658, 52, 0
1205, 26, 0
313, 7, 0
639, 13, 0
359, 8, 0
1168, 24, 0
716, 14, 0
291, 5, 0
1067, 22, 0
751, 15, 0
809, 17, 0
148, 3, 0
1479, 30, 0
1107, 24, 0
720, 13, 0
172, 3, 0
699, 16, 0
1158, 25, 0
1117, 22, 0
686, 14, 0
456, 10, 0
255, 6, 0
683, 15, 0
766, 15, 0
2693, 51, 0
1562, 34, 0
1330, 28, 0
2236, 42, 0
608, 14, 0
944, 18, 0
199, 4, 0
1892, 37, 0
464, 9, 0
408, 9, 0
892, 18, 0
164, 3, 0
1596, 32, 0
179, 4, 0
1319, 27, 0
490, 11, 0
187, 4, 0
329, 8, 0
1066, 19, 0
874, 18, 0
409, 8, 0
1496, 29, 0
132, 3, 0
247, 5, 0
654, 14, 0
341, 8, 0
1687, 34, 0
886, 17, 0
209, 5, 0
1977, 36, 0
495, 10, 0
1989, 37, 0
944, 17, 0
157, 3, 0
1028, 20, 0
935, 18, 0
564, 9, 0
1212, 23, 0
1104, 21, 0
121, 3, 0
711, 13, 0
1035, 18, 0
1153, 23, 0
893, 16, 0
487, 10, 0
140, 3, 0
1117, 23, 0
994, 20, 0
2207, 43, 0
1183, 27, 0
794, 15, 0
1023, 18, 0
774, 17, 0
1295, 25, 0
1360, 27, 0
1444, 30, 0
1032, 21, 0
1837, 35, 0
597, 12, 0
195, 4, 0
299, 6, 0
482, 9, 0
