5263, 100, 1
5361, 100, 1
5806, 100, 1
5833, 100, 1
5547, 100, 1
5689, 100, 1
5839, 100, 1
5605, 100, 1
5676, 100, 1
5632, 100, 1
5757, 100, 1
5891, 100, 1
5333, 100, 1
5425, 100, 1
5014, 100, 1
5601, 100, 1
5725, 100, 1
5978, 100, 1
5771, 100, 1
5677, 100, 1
5702, 100, 1
6057, 100, 1
5562, 100, 1
5366, 100, 1
5726, 100, 1
5695, 100, 1
5799, 100, 1
5310, 100, 1
5987, 100, 1
5615, 100, 1
6144, 100, 1
5515, 100, 1
5567, 100, 1
5409, 100, 1
5567, 100, 1
5903, 100, 1
5826, 100, 1
5731, 100, 1
5807, 100, 1
5456, 100, 1
5757, 100, 1
5647, 100, 1
5354, 100, 1
5245, 100, 1
6019, 100, 1
5332, 100, 1
5670, 100, 1
5960, 100, 1
5624, 100, 1
5661, 100, 1
5984, 100, 1
5325, 100, 1
5766, 100, 1
6141, 100, 1
5867, 100, 1
5720, 100, 1
5407, 100, 1
5878, 100, 1
5933, 100, 1
5454, 100, 1
5541, 100, 1
5610, 100, 1
5450, 100, 1
5515, 100, 1
5714, 100, 1
5481, 100, 1
5645, 100, 1
5770, 100, 1
5518, 100, 1
5811, 100, 1
5290, 100, 1
5498, 100, 1
5675, 100, 1
5650, 100, 1
5197, 100, 1
5721, 100, 1
5583, 100, 1
5603, 100, 1
5746, 100, 1
5449, 100, 1
5498, 100, 1
5608, 100, 1
5704, 100, 1
5515, 100, 1
5742, 100, 1
5308, 100, 1
5747, 100, 1
5472, 100, 1
5795, 100, 1
6022, 100, 1
5718, 100, 1
5670, 100, 1
5286, 100, 1
5444, 100, 1
5957, 100, 1
5589, 100, 1
5255, 100, 1
5581, 100, 1
5645, 100, 1
5719, 100, 1
5393, 100, 1
5713, 100, 1
5462, 100, 1
5815, 100, 1
5544, 100, 1
5311, 100, 1
5349, 100, 1
5524, 100, 1
5504, 100, 1
5581, 100, 1
5723, 100, 1
5688, 100, 1
5487, 100, 1
5469, 100, 1
5747, 100, 1
6126, 100, 1
5473, 100, 1
5697, 100, 1
5624, 100, 1
5018, 100, 1
5500, 100, 1
5853, 100, 1
5694, 100, 1
5792, 100, 1
5581, 100, 1
5761, 100, 1
5711, 100, 1
6031, 100, 1
5792, 100, 1
5574, 100, 1
5706, 100, 1
5553, 100, 1
5580, 100, 1
5300, 100, 1
5765, 100, 1
5749, 100, 1
5276, 100, 1
5653, 100, 1
5545, 100, 1
5434, 100, 1
5675, 100, 1
5324, 100, 1
5486, 100, 1
5559, 100, 1
5737, 100, 1
5378, 100, 1
5267, 100, 1
5416, 100, 1
5489, 100, 1
5764, 100, 1
5544, 100, 1
5429, 100, 1
5580, 100, 1
5662, 100, 1
5921, 100, 1
5541, 100, 1
5713, 100, 1
5605, 100, 1
5697, 100, 1
5753, 100, 1
5550, 100, 1
5493, 100, 1
5338, 100, 1
5724, 100, 1
5043, 100, 1
5768, 100, 1
5582, 100, 1
5630, 100, 1
5284, 100, 1
5438, 100, 1
5889, 100, 1
5901, 100, 1
5714, 100, 1
6136, 100, 1
5676, 100, 1
6030, 100, 1
5513, 100, 1
5136, 100, 1
5763, 100, 1
5802, 100, 1
5643, 100, 1
5739, 100, 1
5791, 100, 1
5528, 100, 1
5543, 100, 1
5720, 100, 1
5460, 100, 1
5595, 100, 1
5501, 100, 1
5670, 100, 1
5725, 100, 1
5615, 100, 1
5680, 100, 1
5494, 100, 1
5764, 100, 1
5718, 100, 1
5679, 100, 1
5762, 100, 1
5568, 100, 1
5956, 100, 1
5468, 100, 1
5713, 100, 1
6085, 100, 1
5494, 100, 1
5252, 100, 1
5829, 100, 1
5298, 100, 1
5510, 100, 1
4808, 100, 1
5952, 100, 1
5354, 100, 1
5449, 100, 1
5747, 100, 1
5485, 100, 1
5931, 100, 1
5716, 100, 1
5533, 100, 1
5853, 100, 1
5743, 100, 1
5632, 100, 1
5585, 100, 1
5845, 100, 1
5378, 100, 1
5337, 100, 1
5526, 100, 1
5416, 100, 1
5392, 100, 1
5633, 100, 1
5677, 100, 1
5478, 100, 1
5940, 100, 1
5272, 100, 1
5550, 100, 1
5401, 100, 1
5801, 100, 1
5531, 100, 1
5358, 100, 1
5697, 100, 1
5422, 100, 1
5861, 100, 1
5696, 100, 1
5519, 100, 1
5787, 100, 1
5948, 100, 1
5660, 100, 1
5823, 100, 1
5757, 100, 1
5693, 100, 1
5557, 100, 1
5565, 100, 1
